,Date,AAPL,GOOG,META,MSFT
5855,2004-02-24,0.399286,,,26.879999
5856,2004-02-25,0.407321,,,26.700001
5857,2004-02-26,0.411429,,,26.5
5858,2004-02-27,0.427143,,,26.530001
5859,2004-03-01,0.428929,,,26.700001
5860,2004-03-02,0.425179,,,26.389999
5861,2004-03-03,0.427143,,,26.370001
5862,2004-03-04,0.449286,,,26.370001
5863,2004-03-05,0.4775,,,26.35
5864,2004-03-08,0.464286,,,25.83
5865,2004-03-09,0.483929,,,25.719999
5866,2004-03-10,0.494286,,,25.370001
5867,2004-03-11,0.484821,,,25.09
5868,2004-03-12,0.492143,,,25.379999
5869,2004-03-15,0.472321,,,25.16
5870,2004-03-16,0.461071,,,25.18
5871,2004-03-17,0.467679,,,25.129999
5872,2004-03-18,0.458393,,,24.889999
5873,2004-03-19,0.461786,,,24.629999
5874,2004-03-22,0.461786,,,24.5
5875,2004-03-23,0.451607,,,24.15
5876,2004-03-24,0.455357,,,24.41
5877,2004-03-25,0.479821,,,25.190001
5878,2004-03-26,0.482857,,,25.030001
5879,2004-03-29,0.498393,,,25.309999
5880,2004-03-30,0.498571,,,25.200001
5881,2004-03-31,0.482857,,,24.93
5882,2004-04-01,0.484107,,,25.08
5883,2004-04-02,0.491071,,,25.85
5884,2004-04-05,0.505714,,,25.950001
5885,2004-04-06,0.496964,,,25.799999
5886,2004-04-07,0.487679,,,25.59
5887,2004-04-08,0.491607,,,25.48
5888,2004-04-12,0.500714,,,25.610001
5889,2004-04-13,0.480893,,,25.450001
5890,2004-04-14,0.475714,,,25.51
5891,2004-04-15,0.523214,,,25.219999
5892,2004-04-16,0.521071,,,25.16
5893,2004-04-19,0.50625,,,25.530001
5894,2004-04-20,0.495179,,,25.33
5895,2004-04-21,0.495179,,,25.450001
5896,2004-04-22,0.496071,,,25.950001
5897,2004-04-23,0.494643,,,27.540001
5898,2004-04-26,0.484464,,,27.24
5899,2004-04-27,0.481071,,,27.219999
5900,2004-04-28,0.472321,,,26.559999
5901,2004-04-29,0.478036,,,26.48
5902,2004-04-30,0.460357,,,26.129999
5903,2004-05-03,0.465536,,,26.35
5904,2004-05-04,0.466786,,,26.33
5905,2004-05-05,0.475893,,,26.299999
5906,2004-05-06,0.474643,,,26.120001
5907,2004-05-07,0.47625,,,25.780001
5908,2004-05-10,0.469286,,,25.93
5909,2004-05-11,0.484643,,,25.940001
5910,2004-05-12,0.4875,,,25.940001
5911,2004-05-13,0.485536,,,26.1
5912,2004-05-14,0.483214,,,25.860001
5913,2004-05-17,0.475714,,,25.540001
5914,2004-05-18,0.483214,,,25.83
5915,2004-05-19,0.472679,,,25.620001
5916,2004-05-20,0.476964,,,25.73
5917,2004-05-21,0.484107,,,25.889999
5918,2004-05-24,0.488214,,,25.76
5919,2004-05-25,0.507321,,,26.1
5920,2004-05-26,0.509107,,,26.139999
5921,2004-05-27,0.503036,,,26.190001
5922,2004-05-28,0.501071,,,26.23
5923,2004-06-01,0.501071,,,26.110001
5924,2004-06-02,0.516429,,,26.129999
5925,2004-06-03,0.507143,,,25.889999
5926,2004-06-04,0.513929,,,25.950001
5927,2004-06-07,0.532321,,,26.43
5928,2004-06-08,0.541964,,,26.6
5929,2004-06-09,0.539286,,,26.469999
5930,2004-06-10,0.548929,,,26.77
5931,2004-06-14,0.537857,,,26.9
5932,2004-06-15,0.548036,,,27.41
5933,2004-06-16,0.584643,,,27.32
5934,2004-06-17,0.585893,,,27.77
5935,2004-06-18,0.587679,,,28.35
5936,2004-06-21,0.577321,,,28.35
5937,2004-06-22,0.589286,,,28.290001
5938,2004-06-23,0.601786,,,28.299999
5939,2004-06-24,0.5925,,,28.389999
5940,2004-06-25,0.601786,,,28.57
5941,2004-06-28,0.580179,,,28.280001
5942,2004-06-29,0.580357,,,28.5
5943,2004-06-30,0.581071,,,28.559999
5944,2004-07-01,0.576786,,,28.629999
5945,2004-07-02,0.555,,,28.57
5946,2004-07-06,0.552679,,,28.02
5947,2004-07-07,0.542679,,,28.1
5948,2004-07-08,0.538214,,,27.639999
5949,2004-07-09,0.53625,,,27.860001
5950,2004-07-12,0.520357,,,27.889999
5951,2004-07-13,0.521786,,,27.6
5952,2004-07-14,0.528214,,,28.129999
5953,2004-07-15,0.588036,,,27.870001
5954,2004-07-16,0.575,,,27.48
5955,2004-07-19,0.570893,,,27.950001
5956,2004-07-20,0.575,,,28.32
5957,2004-07-21,0.564643,,,28.860001
5958,2004-07-22,0.565714,,,29.0
5959,2004-07-23,0.548214,,,28.030001
5960,2004-07-26,0.558214,,,28.66
5961,2004-07-27,0.579107,,,28.440001
5962,2004-07-28,0.57625,,,28.58
5963,2004-07-29,0.582857,,,28.48
5964,2004-07-30,0.5775,,,28.49
5965,2004-08-02,0.563929,,,28.52
5966,2004-08-03,0.55875,,,28.07
5967,2004-08-04,0.567679,,,28.059999
5968,2004-08-05,0.560536,,,27.530001
5969,2004-08-06,0.531786,,,27.139999
5970,2004-08-09,0.541071,,,27.18
5971,2004-08-10,0.562857,,,27.719999
5972,2004-08-11,0.55375,,,27.41
5973,2004-08-12,0.542321,,,26.879999
5974,2004-08-13,0.550714,,,27.02
5975,2004-08-16,0.549643,,,27.09
5976,2004-08-17,0.55125,,,27.049999
5977,2004-08-18,0.566786,,,27.459999
5978,2004-08-19,0.548393,2.499133,,27.120001
5979,2004-08-20,0.55,2.697639,,27.200001
5980,2004-08-23,0.555,2.724787,,27.24
5981,2004-08-24,0.570536,2.61196,,27.24
5982,2004-08-25,0.590179,2.640104,,27.549999
5983,2004-08-26,0.618929,2.687676,,27.440001
5984,2004-08-27,0.613393,2.64384,,27.459999
5985,2004-08-30,0.609286,2.540727,,27.299999
5986,2004-08-31,0.615893,2.549693,,27.299999
5987,2004-09-01,0.640357,2.496891,,27.389999
5988,2004-09-02,0.636786,2.528273,,27.620001
5989,2004-09-03,0.629107,2.490913,,27.110001
5990,2004-09-07,0.638571,2.530017,,27.360001
5991,2004-09-08,0.649107,2.54795,,27.26
5992,2004-09-09,0.6375,2.548199,,27.280001
5993,2004-09-10,0.640536,2.623417,,27.49
5994,2004-09-13,0.635536,2.677464,,27.25
5995,2004-09-14,0.63375,2.776842,,27.440001
5996,2004-09-15,0.628571,2.789544,,27.190001
5997,2004-09-16,0.649107,2.83861,,27.26
5998,2004-09-17,0.663214,2.926282,,27.51
5999,2004-09-20,0.673393,2.972857,,27.51
6000,2004-09-21,0.67875,2.934999,,27.26
6001,2004-09-22,0.659286,2.948448,,27.120001
6002,2004-09-23,0.665536,3.009221,,27.35
6003,2004-09-24,0.665893,2.984563,,27.290001
6004,2004-09-27,0.670179,2.94546,,27.190001
6005,2004-09-28,0.679286,3.159657,,27.27
6006,2004-09-29,0.690714,3.264763,,27.58
6007,2004-09-30,0.691964,3.227901,,27.65
6008,2004-10-01,0.690536,3.302123,,28.25
6009,2004-10-04,0.692679,3.363891,,28.120001
6010,2004-10-05,0.703036,3.446332,,28.379999
6011,2004-10-06,0.725714,3.414203,,28.530001
6012,2004-10-07,0.7075,3.458287,,28.17
6013,2004-10-08,0.6975,3.430392,,27.99
6014,2004-10-11,0.689107,3.368873,,28.059999
6015,2004-10-12,0.68375,3.422173,,28.030001
6016,2004-10-13,0.709821,3.509346,,28.030001
6017,2004-10-14,0.803214,3.536743,,27.799999
6018,2004-10-15,0.8125,3.589296,,27.99
6019,2004-10-18,0.852679,3.715075,,28.41
6020,2004-10-19,0.846786,3.684689,,28.18
6021,2004-10-20,0.847679,3.499134,,28.700001
6022,2004-10-21,0.856071,3.720554,,28.559999
6023,2004-10-22,0.846607,4.294653,,27.74
6024,2004-10-25,0.849107,4.667505,,27.629999
6025,2004-10-26,0.856607,4.528028,,27.9
6026,2004-10-27,0.898214,4.631889,,28.15
6027,2004-10-28,0.931964,4.814454,,28.01
6028,2004-10-29,0.935714,4.748203,,27.969999
6029,2004-11-01,0.936607,4.882449,,28.08
6030,2004-11-02,0.955357,4.853558,,28.24
6031,2004-11-03,0.987679,4.773856,,28.469999
6032,2004-11-04,0.972321,4.600257,,29.0
6033,2004-11-05,0.977143,4.21794,,29.309999
6034,2004-11-08,0.971071,4.297641,,29.280001
6035,2004-11-09,0.965179,4.201751,,29.77
6036,2004-11-10,0.977679,4.180829,,29.73
6037,2004-11-11,0.9875,4.558414,,29.98
6038,2004-11-12,0.991071,4.533009,,29.969999
6039,2004-11-15,0.986429,4.604491,,27.389999
6040,2004-11-16,0.981071,4.297392,,27.120001
6041,2004-11-17,0.980357,4.296396,,27.17
6042,2004-11-18,0.989107,4.172859,,27.07
6043,2004-11-19,0.985179,4.219185,,26.860001
6044,2004-11-22,1.095536,4.112087,,26.65
6045,2004-11-23,1.094107,4.172361,,26.530001
6046,2004-11-24,1.14375,4.352685,,26.639999
6047,2004-11-26,1.152679,4.468003,,26.6
6048,2004-11-29,1.222143,4.509348,,26.77
6049,2004-11-30,1.197321,4.532511,,26.809999
6050,2004-12-01,1.210536,4.4822,,27.25
6051,2004-12-02,1.164464,4.468252,,27.09
6052,2004-12-03,1.119286,4.493159,,27.23
6053,2004-12-06,1.174643,4.390792,,27.33
6054,2004-12-07,1.123036,4.269746,,27.07
6055,2004-12-08,1.13,4.233631,,27.360001
6056,2004-12-09,1.142679,4.319559,,27.23
6057,2004-12-10,1.163393,4.275225,,27.08
6058,2004-12-13,1.159107,4.245337,,27.25
6059,2004-12-14,1.165893,4.450568,,27.23
6060,2004-12-15,1.165357,4.477716,,27.110001
6061,2004-12-16,1.189286,4.395275,,27.16
6062,2004-12-17,1.160536,4.485188,,26.959999
6063,2004-12-20,1.12,4.608227,,26.950001
6064,2004-12-21,1.137321,4.576596,,27.07
6065,2004-12-22,1.138393,4.640108,,26.969999
6066,2004-12-23,1.143036,4.679958,,27.01
6067,2004-12-27,1.127857,4.779834,,26.85
6068,2004-12-28,1.146071,4.801005,,26.950001
6069,2004-12-29,1.150714,4.804492,,26.9
6070,2004-12-30,1.157143,4.921553,,26.76
6071,2004-12-31,1.15,4.801752,,26.719999
6072,2005-01-03,1.130179,5.048826,,26.74
6073,2005-01-04,1.141786,4.844342,,26.84
6074,2005-01-05,1.151786,4.819685,,26.780001
6075,2005-01-06,1.152679,4.696148,,26.75
6076,2005-01-07,1.236607,4.828153,,26.67
6077,2005-01-10,1.231429,4.85829,,26.799999
6078,2005-01-11,1.152857,4.820432,,26.73
6079,2005-01-12,1.168929,4.86626,,26.780001
6080,2005-01-13,1.246429,4.865015,,26.27
6081,2005-01-14,1.253571,4.980582,,26.120001
6082,2005-01-18,1.261607,5.078465,,26.32
6083,2005-01-19,1.247857,4.914081,,25.98
6084,2005-01-20,1.258214,4.829896,,25.860001
6085,2005-01-21,1.25875,4.689423,,25.65
6086,2005-01-24,1.263571,4.501129,,25.67
6087,2005-01-25,1.286607,4.411465,,26.02
6088,2005-01-26,1.290179,4.713333,,26.01
6089,2005-01-27,1.297143,4.684442,,26.110001
6090,2005-01-28,1.321071,4.740731,,26.18
6091,2005-01-31,1.373214,4.872238,,26.280001
6092,2005-02-01,1.384464,4.779585,,26.389999
6093,2005-02-02,1.421964,5.129772,,26.459999
6094,2005-02-03,1.389464,5.251815,,26.18
6095,2005-02-04,1.407857,5.089922,,26.32
6096,2005-02-07,1.409643,4.882449,,26.16
6097,2005-02-08,1.444643,4.947456,,26.24
6098,2005-02-09,1.406071,4.771615,,26.07
6099,2005-02-10,1.399286,4.681951,,26.059999
6100,2005-02-11,1.450179,4.667505,,25.969999
6101,2005-02-14,1.51125,4.806733,,26.01
6102,2005-02-15,1.57875,4.862524,,25.93
6103,2005-02-16,1.609464,4.941727,,25.790001
6104,2005-02-17,1.568036,4.929025,,25.65
6105,2005-02-18,1.550179,4.93027,,25.48
6106,2005-02-22,1.523036,4.766384,,25.23
6107,2005-02-23,1.575536,4.830644,,25.200001
6108,2005-02-24,1.588036,4.704616,,25.370001
6109,2005-02-25,1.589107,4.629398,,25.25
6110,2005-02-28,1.602143,4.6822,,25.16
6111,2005-03-01,1.589286,4.63413,,25.280001
6112,2005-03-02,1.575714,4.612212,,25.26
6113,2005-03-03,1.4925,4.657791,,25.17
6114,2005-03-04,1.528929,4.630145,,25.17
6115,2005-03-07,1.526786,4.702623,,25.469999
6116,2005-03-08,1.4475,4.61271,,25.4
6117,2005-03-09,1.405357,4.51682,,25.309999
6118,2005-03-10,1.4225,4.482698,,25.43
6119,2005-03-11,1.438214,4.428401,,25.09
6120,2005-03-14,1.44,4.358414,,25.110001
6121,2005-03-15,1.462857,4.448576,,24.91
6122,2005-03-16,1.470714,4.373607,,24.629999
6123,2005-03-17,1.508929,4.465512,,24.540001
6124,2005-03-18,1.534286,4.484192,,24.309999
6125,2005-03-21,1.560714,4.505114,,24.200001
6126,2005-03-22,1.529643,4.448327,,23.99
6127,2005-03-23,1.519643,4.457791,,24.18
6128,2005-03-24,1.517857,4.464516,,24.280001
6129,2005-03-28,1.518929,4.518563,,24.200001
6130,2005-03-29,1.491071,4.472486,,23.92
6131,2005-03-30,1.528571,4.494404,,24.16
6132,2005-03-31,1.488214,4.495898,,24.17
6133,2005-04-01,1.460357,4.484192,,24.120001
6134,2005-04-04,1.4675,4.614952,,24.23
6135,2005-04-05,1.496071,4.696646,,24.469999
6136,2005-04-06,1.511786,4.712835,,24.67
6137,2005-04-07,1.555714,4.825911,,25.1
6138,2005-04-08,1.562143,4.783321,,24.940001
6139,2005-04-11,1.497143,4.812711,,24.969999
6140,2005-04-12,1.523571,4.830893,,25.32
6141,2005-04-13,1.465714,4.805239,,25.040001
6142,2005-04-14,1.330714,4.768377,,24.84
6143,2005-04-15,1.2625,4.607729,,24.459999
6144,2005-04-18,1.272143,4.656795,,24.65
6145,2005-04-19,1.324643,4.767132,,24.629999
6146,2005-04-20,1.268214,4.934006,,24.32
6147,2005-04-21,1.327857,5.086435,,25.280001
6148,2005-04-22,1.267857,5.375103,,24.98
6149,2005-04-25,1.320714,5.567382,,24.99
6150,2005-04-26,1.2925,5.448328,,24.76
6151,2005-04-27,1.283929,5.473982,,24.99
6152,2005-04-28,1.269286,5.465763,,24.450001
6153,2005-04-29,1.287857,5.479462,,25.299999
6154,2005-05-02,1.301071,5.536498,,25.23
6155,2005-05-03,1.293214,5.633634,,25.360001
6156,2005-05-04,1.326786,5.691168,,25.209999
6157,2005-05-05,1.31,5.65331,,25.23
6158,2005-05-06,1.33,5.679213,,25.219999
6159,2005-05-09,1.320357,5.6294,,25.110001
6160,2005-05-10,1.300714,5.673733,,24.9
6161,2005-05-11,1.271786,5.760658,,24.91
6162,2005-05-12,1.218929,5.696648,,25.0
6163,2005-05-13,1.241786,5.709599,,25.299999
6164,2005-05-16,1.269643,5.75468,,25.49
6165,2005-05-17,1.262857,5.806486,,25.459999
6166,2005-05-18,1.28,5.956673,,25.700001
6167,2005-05-19,1.341071,5.957171,,25.92
6168,2005-05-20,1.341071,6.017694,,25.74
6169,2005-05-23,1.42,6.362402,,25.85
6170,2005-05-24,1.417857,6.376101,,25.75
6171,2005-05-25,1.420714,6.495902,,25.709999
6172,2005-05-26,1.455,6.455802,,25.9
6173,2005-05-27,1.448571,6.625167,,26.07
6174,2005-05-31,1.42,6.905865,,25.799999
6175,2005-06-01,1.439286,7.173113,,25.809999
6176,2005-06-02,1.43,7.170623,,25.790001
6177,2005-06-03,1.365714,6.980336,,25.43
6178,2005-06-06,1.354286,7.246339,,25.370001
6179,2005-06-07,1.305,7.300635,,25.51
6180,2005-06-08,1.318571,6.962901,,25.4
6181,2005-06-09,1.344643,7.131021,,25.51
6182,2005-06-10,1.278929,7.036127,,25.43
6183,2005-06-13,1.282143,7.042354,,25.309999
6184,2005-06-14,1.285714,6.932764,,25.360001
6185,2005-06-15,1.326071,6.844346,,25.26
6186,2005-06-16,1.356429,6.910099,,25.040001
6187,2005-06-17,1.368214,6.981332,,25.040001
6188,2005-06-20,1.343214,7.140735,,25.110001
6189,2005-06-21,1.352143,7.169128,,25.15
6190,2005-06-22,1.376786,7.205492,,25.07
6191,2005-06-23,1.388929,7.215704,,25.309999
6192,2005-06-24,1.348571,7.4035,,25.040001
6193,2005-06-27,1.325,7.57411,,25.049999
6194,2005-06-28,1.3325,7.521806,,25.07
6195,2005-06-29,1.298929,7.290673,,25.09
6196,2005-06-30,1.314643,7.326289,,24.84
6197,2005-07-01,1.303571,7.25406,,24.709999
6198,2005-07-05,1.356429,7.365144,,24.98
6199,2005-07-06,1.335357,7.260785,,24.700001
6200,2005-07-07,1.343929,7.36091,,24.65
6201,2005-07-08,1.366071,7.378095,,25.09
6202,2005-07-11,1.360714,7.306364,,25.290001
6203,2005-07-12,1.365714,7.267261,,25.610001
6204,2005-07-13,1.369643,7.4436,,25.66
6205,2005-07-14,1.455357,7.49416,,25.969999
6206,2005-07-15,1.483929,7.501632,,25.790001
6207,2005-07-18,1.481786,7.460536,,25.549999
6208,2005-07-19,1.5425,7.718569,,26.16
6209,2005-07-20,1.558214,7.770873,,26.190001
6210,2005-07-21,1.546071,7.819192,,26.440001
6211,2005-07-22,1.571429,7.531769,,25.68
6212,2005-07-25,1.564643,7.368631,,25.690001
6213,2005-07-26,1.558214,7.374608,,25.540001
6214,2005-07-27,1.571071,7.39553,,25.719999
6215,2005-07-28,1.564286,7.3101,,25.75
6216,2005-07-29,1.523214,7.167136,,25.610001
6217,2005-08-01,1.526786,7.263026,,25.92
6218,2005-08-02,1.5425,7.451819,,26.809999
6219,2005-08-03,1.543571,7.404745,,27.25
6220,2005-08-04,1.525357,7.415455,,27.32
6221,2005-08-05,1.535357,7.281457,,27.76
6222,2005-08-08,1.523214,7.25406,,27.129999
6223,2005-08-09,1.565,7.26203,,27.35
6224,2005-08-10,1.549286,7.11533,,26.950001
6225,2005-08-11,1.571429,7.074732,,27.27
6226,2005-08-12,1.646429,7.215953,,27.049999
6227,2005-08-15,1.702857,7.073487,,27.129999
6228,2005-08-16,1.651786,7.114583,,26.74
6229,2005-08-17,1.683929,7.100884,,26.950001
6230,2005-08-18,1.653571,6.973611,,26.82
6231,2005-08-19,1.636786,6.97386,,26.719999
6232,2005-08-22,1.638214,6.824669,,26.91
6233,2005-08-23,1.633571,6.963399,,26.870001
6234,2005-08-24,1.634643,7.03787,,26.809999
6235,2005-08-25,1.645,7.038368,,27.030001
6236,2005-08-26,1.633571,7.063026,,26.969999
6237,2005-08-29,1.637143,7.184321,,27.15
6238,2005-08-30,1.663214,7.154932,,27.18
6239,2005-08-31,1.674643,7.1233,,27.379999
6240,2005-09-01,1.652143,7.129527,,27.200001
6241,2005-09-02,1.650714,7.184321,,27.02
6242,2005-09-06,1.742857,7.150946,,27.0
6243,2005-09-07,1.738571,7.344222,,26.85
6244,2005-09-08,1.777857,7.357174,,26.610001
6245,2005-09-09,1.8325,7.449328,,26.58
6246,2005-09-12,1.835714,7.714584,,26.610001
6247,2005-09-13,1.815,7.762903,,26.48
6248,2005-09-14,1.771786,7.546713,,26.309999
6249,2005-09-15,1.781071,7.537249,,26.27
6250,2005-09-16,1.828929,7.476974,,26.07
6251,2005-09-19,1.88,7.566389,,26.0
6252,2005-09-20,1.899643,7.669005,,25.84
6253,2005-09-21,1.861071,7.768382,,25.49
6254,2005-09-22,1.853571,7.755182,,25.34
6255,2005-09-23,1.9,7.854559,,25.27
6256,2005-09-26,1.922857,7.82766,,25.27
6257,2005-09-27,1.908571,7.819192,,25.34
6258,2005-09-28,1.824286,7.621433,,25.67
6259,2005-09-29,1.869286,7.711595,,25.940001
6260,2005-09-30,1.914643,7.881956,,25.73
6261,2005-10-03,1.944286,7.937249,,25.5
6262,2005-10-04,1.919643,7.745966,,24.98
6263,2005-10-05,1.885,7.738743,,24.67
6264,2005-10-06,1.846429,7.789553,,24.73
6265,2005-10-07,1.832143,7.79553,,24.59
6266,2005-10-10,1.798929,7.737249,,24.459999
6267,2005-10-11,1.8425,7.623924,,24.41
6268,2005-10-12,1.758929,7.496153,,24.299999
6269,2005-10-13,1.919286,7.408232,,24.59
6270,2005-10-14,1.928571,7.375853,,24.67
6271,2005-10-17,1.908571,7.596526,,24.530001
6272,2005-10-18,1.864643,7.553687,,24.57
6273,2005-10-19,1.962143,7.688681,,25.09
6274,2005-10-20,2.005,7.551694,,24.790001
6275,2005-10-21,1.987857,8.465768,,24.780001
6276,2005-10-24,2.028214,8.683701,,25.1
6277,2005-10-25,2.003571,8.640364,,25.030001
6278,2005-10-26,2.036786,8.852817,,25.110001
6279,2005-10-27,1.978929,8.79354,,24.85
6280,2005-10-28,1.945357,8.920813,,25.530001
6281,2005-10-31,2.056786,9.268758,,25.700001
6282,2005-11-01,2.053571,9.449083,,25.959999
6283,2005-11-02,2.141071,9.456555,,26.459999
6284,2005-11-03,2.208929,9.612719,,26.440001
6285,2005-11-04,2.183929,9.724301,,26.66
6286,2005-11-07,2.151071,9.838871,,27.01
6287,2005-11-08,2.139286,9.7111,,27.049999
6288,2005-11-09,2.146786,9.443354,,26.959999
6289,2005-11-10,2.185,9.740988,,27.09
6290,2005-11-11,2.197857,9.723554,,27.280001
6291,2005-11-14,2.194643,9.88719,,27.370001
6292,2005-11-15,2.224286,9.78333,,27.5
6293,2005-11-16,2.319643,9.91658,,27.74
6294,2005-11-17,2.304286,10.048585,,27.969999
6295,2005-11-18,2.305714,9.967888,,28.07
6296,2005-11-21,2.32,10.195784,,28.16
6297,2005-11-22,2.375714,10.37287,,27.91
6298,2005-11-23,2.396786,10.532023,,27.92
6299,2005-11-25,2.476429,10.675486,,27.76
6300,2005-11-28,2.487857,10.547466,,27.75
6301,2005-11-29,2.432143,10.050827,,27.68
6302,2005-11-30,2.422143,10.084949,,27.68
6303,2005-12-01,2.557143,10.313592,,27.889999
6304,2005-12-02,2.593929,10.403505,,28.01
6305,2005-12-05,2.565,10.108361,,27.85
6306,2005-12-06,2.644643,10.075734,,27.690001
6307,2005-12-07,2.641071,10.067764,,27.75
6308,2005-12-08,2.645714,10.227913,,27.690001
6309,2005-12-09,2.654643,10.191799,,27.709999
6310,2005-12-12,2.675357,10.27673,,27.450001
6311,2005-12-13,2.677857,10.398275,,27.129999
6312,2005-12-14,2.571786,10.434887,,27.09
6313,2005-12-15,2.577857,10.524302,,26.92
6314,2005-12-16,2.539643,10.713593,,26.9
6315,2005-12-19,2.549286,10.575361,,26.83
6316,2005-12-20,2.575357,10.703381,,26.860001
6317,2005-12-21,2.625,10.618449,,26.73
6318,2005-12-22,2.643571,10.760666,,26.59
6319,2005-12-23,2.619643,10.73302,,26.639999
6320,2005-12-27,2.651071,10.576357,,26.459999
6321,2005-12-28,2.6275,10.627416,,26.389999
6322,2005-12-29,2.551786,10.464526,,26.27
6323,2005-12-30,2.5675,10.33277,,26.15
6324,2006-01-03,2.669643,10.840119,,26.84
6325,2006-01-04,2.6775,11.089434,,26.969999
6326,2006-01-05,2.656429,11.238874,,26.99
6327,2006-01-06,2.725,11.598028,,26.91
6328,2006-01-09,2.716071,11.628912,,26.860001
6329,2006-01-10,2.887857,11.700145,,27.0
6330,2006-01-11,2.996429,11.74672,,27.290001
6331,2006-01-12,3.010357,11.547467,,27.139999
6332,2006-01-13,3.056786,11.612723,,27.190001
6333,2006-01-17,3.025357,11.634142,,26.99
6334,2006-01-18,2.946071,11.081215,,26.83
6335,2006-01-19,2.822857,10.870505,,27.02
6336,2006-01-20,2.7175,9.949208,,26.41
6337,2006-01-23,2.773929,10.64759,,26.35
6338,2006-01-24,2.715714,11.03439,,26.280001
6339,2006-01-25,2.65,10.784577,,26.4
6340,2006-01-26,2.583214,10.816208,,26.5
6341,2006-01-27,2.5725,10.796781,,27.790001
6342,2006-01-30,2.678571,10.630654,,28.0
6343,2006-01-31,2.696786,10.776108,,28.15
6344,2006-02-01,2.693571,10.006991,,28.040001
6345,2006-02-02,2.575,9.864027,,27.68
6346,2006-02-03,2.566071,9.50313,,27.540001
6347,2006-02-06,2.403571,9.591549,,27.17
6348,2006-02-07,2.414286,9.163652,,26.940001
6349,2006-02-08,2.4575,9.192544,,26.91
6350,2006-02-09,2.319643,8.935757,,26.66
6351,2006-02-10,2.403929,9.031398,,26.690001
6352,2006-02-13,2.311071,8.610227,,26.389999
6353,2006-02-14,2.415714,8.550949,,26.65
6354,2006-02-15,2.472143,8.527537,,26.879999
6355,2006-02-16,2.520357,9.127289,,26.809999
6356,2006-02-17,2.510357,9.184325,,26.700001
6357,2006-02-21,2.467143,9.130527,,26.540001
6358,2006-02-22,2.547143,9.103129,,26.719999
6359,2006-02-23,2.5625,9.416455,,26.66
6360,2006-02-24,2.552143,9.399767,,26.629999
6361,2006-02-27,2.535357,9.723056,,27.049999
6362,2006-02-28,2.446071,9.031647,,26.870001
6363,2006-03-01,2.467857,9.085944,,27.139999
6364,2006-03-02,2.486071,9.376106,,26.969999
6365,2006-03-03,2.418571,9.419195,,26.93
6366,2006-03-06,2.338571,9.168136,,26.91
6367,2006-03-07,2.368214,9.077226,,27.059999
6368,2006-03-08,2.345,8.813963,,27.25
6369,2006-03-09,2.283214,8.542979,,27.0
6370,2006-03-10,2.256786,8.405992,,27.17
6371,2006-03-13,2.345714,8.395033,,27.110001
6372,2006-03-14,2.404286,8.746217,,27.23
6373,2006-03-15,2.365357,8.580339,,27.360001
6374,2006-03-16,2.296786,8.437624,,27.27
6375,2006-03-17,2.309286,8.463028,,27.5
6376,2006-03-20,2.285357,8.672244,,27.889999
6377,2006-03-21,2.2075,8.466266,,27.74
6378,2006-03-22,2.2025,8.473738,,27.15
6379,2006-03-23,2.148571,8.515332,,26.85
6380,2006-03-24,2.141429,9.11085,,27.01
6381,2006-03-27,2.125357,9.207737,,27.01
6382,2006-03-28,2.096786,9.394786,,26.9
6383,2006-03-29,2.226071,9.837626,,27.02
6384,2006-03-30,2.241071,9.674737,,27.23
6385,2006-03-31,2.24,9.713591,,27.209999
6386,2006-04-03,2.2375,9.706119,,27.559999
6387,2006-04-04,2.184643,10.070752,,27.639999
6388,2006-04-05,2.400357,10.161662,,27.74
6389,2006-04-06,2.544286,10.241114,,27.559999
6390,2006-04-07,2.4925,10.116082,,27.25
6391,2006-04-10,2.4525,10.370628,,27.290001
6392,2006-04-11,2.428214,10.203256,,27.129999
6393,2006-04-12,2.3825,10.185572,,27.200001
6394,2006-04-13,2.373929,10.016456,,27.07
6395,2006-04-17,2.314643,10.132521,,26.84
6396,2006-04-18,2.365,10.068262,,27.219999
6397,2006-04-19,2.344643,10.224177,,27.030001
6398,2006-04-20,2.415357,10.336257,,27.030001
6399,2006-04-21,2.394286,10.886694,,27.15
6400,2006-04-24,2.348214,10.971377,,27.110001
6401,2006-04-25,2.363214,10.639122,,27.110001
6402,2006-04-26,2.433929,10.609483,,27.1
6403,2006-04-27,2.477143,10.461538,,27.25
6404,2006-04-28,2.513929,10.409483,,24.15
6405,2006-05-01,2.485714,9.93526,,24.290001
6406,2006-05-02,2.557857,9.833143,,24.01
6407,2006-05-03,2.540714,9.817452,,23.17
6408,2006-05-04,2.540357,9.831898,,23.440001
6409,2006-05-05,2.5675,9.82069,,23.799999
6410,2006-05-08,2.5675,9.832645,,23.73
6411,2006-05-09,2.536786,10.181836,,23.620001
6412,2006-05-10,2.521429,10.036879,,23.77
6413,2006-05-11,2.433929,9.638871,,23.219999
6414,2006-05-12,2.417857,9.318323,,23.17
6415,2006-05-15,2.421071,9.369879,,23.15
6416,2006-05-16,2.320714,9.247837,,23.01
6417,2006-05-17,2.330714,9.327538,,22.73
6418,2006-05-18,2.256429,9.240116,,22.83
6419,2006-05-19,2.303929,9.215956,,22.559999
6420,2006-05-22,2.263571,9.23912,,22.879999
6421,2006-05-23,2.255357,9.354437,,22.790001
6422,2006-05-24,2.262143,9.495658,,23.5
6423,2006-05-25,2.2975,9.538996,,23.74
